newsDatetime,important,liked,disliked,positive,negative,code,net_sentiment,net_engagement,year,month,quarter
2022-03-05 11:52:42,17,10,22,13,26,BTC,-13,-12,2022,3,1
2022-03-05 12:13:54,15,23,21,10,34,BTC,-24,2,2022,3,1
2022-03-05 16:06:19,6,3,1,6,4,BTC,2,2,2022,3,1
2022-03-06 01:28:12,3,3,1,2,1,BTC,1,2,2022,3,1
2022-03-06 10:46:40,3,3,3,3,10,BTC,-7,0,2022,3,1
2022-03-06 12:25:58,7,6,3,4,17,BTC,-13,3,2022,3,1
2022-03-06 17:00:40,4,2,1,2,5,BTC,-3,1,2022,3,1
2022-03-06 23:05:38,4,7,1,3,11,BTC,-8,6,2022,3,1
2022-03-07 08:15:00,3,1,0,4,0,BTC,4,1,2022,3,1
2022-03-07 09:01:29,30,18,28,12,43,BTC,-31,-10,2022,3,1
2022-03-07 16:39:56,4,4,0,9,1,BTC,8,4,2022,3,1
2022-03-07 19:31:24,5,8,2,15,6,BTC,9,6,2022,3,1
2022-03-07 23:05:27,5,11,0,14,0,BTC,14,11,2022,3,1
2022-03-08 10:53:56,4,4,1,5,7,BTC,-2,3,2022,3,1
2022-03-08 12:20:48,17,16,13,25,26,BTC,-1,3,2022,3,1
2022-03-09 09:47:13,3,2,0,6,0,BTC,6,2,2022,3,1
2022-03-09 09:49:57,15,17,1,23,0,BTC,23,16,2022,3,1
2022-03-09 09:56:46,8,10,0,12,0,BTC,12,10,2022,3,1
2022-03-09 12:33:22,4,2,1,3,4,BTC,-1,1,2022,3,1
2022-03-10 16:17:23,5,7,2,10,2,BTC,8,5,2022,3,1
2022-03-10 20:00:36,12,11,2,17,3,BTC,14,9,2022,3,1
2022-03-11 08:44:18,5,2,1,1,3,BTC,-2,1,2022,3,1
2022-03-11 11:00:01,26,13,22,17,51,BTC,-34,-9,2022,3,1
2022-03-11 11:29:19,3,2,3,1,7,BTC,-6,-1,2022,3,1
2022-03-11 13:29:13,6,4,0,10,0,BTC,10,4,2022,3,1
2022-03-11 13:34:39,3,1,6,2,5,BTC,-3,-5,2022,3,1
2022-03-11 20:57:53,13,10,0,14,0,BTC,14,10,2022,3,1
2022-03-12 19:05:09,3,2,7,3,13,BTC,-10,-5,2022,3,1
2022-03-12 22:00:19,19,33,1,39,1,BTC,38,32,2022,3,1
2022-03-13 08:30:00,9,8,0,15,1,BTC,14,8,2022,3,1
2022-03-13 09:26:44,3,0,1,0,3,BTC,-3,-1,2022,3,1
2022-03-13 11:00:13,9,8,0,15,0,BTC,15,8,2022,3,1
2022-03-13 11:30:52,4,4,0,5,0,BTC,5,4,2022,3,1
2022-03-13 12:19:30,4,3,4,1,4,BTC,-3,-1,2022,3,1
2022-03-13 15:12:54,7,9,1,14,1,BTC,13,8,2022,3,1
2022-03-13 15:46:09,4,2,7,6,3,BTC,3,-5,2022,3,1
2022-03-13 17:46:16,3,1,3,1,7,BTC,-6,-2,2022,3,1
2022-03-13 21:47:56,56,15,15,23,35,BTC,-12,0,2022,3,1
2022-03-14 08:07:32,10,13,3,22,19,BTC,3,10,2022,3,1
2022-03-14 11:32:30,7,2,8,2,11,BTC,-9,-6,2022,3,1
2022-03-14 12:51:55,3,3,3,3,5,BTC,-2,0,2022,3,1
2022-03-14 14:09:36,10,13,2,19,2,BTC,17,11,2022,3,1
2022-03-14 14:36:01,5,4,3,3,8,BTC,-5,1,2022,3,1
2022-03-14 15:25:52,27,42,1,63,5,BTC,58,41,2022,3,1
2022-03-14 15:37:55,21,33,0,54,2,BTC,52,33,2022,3,1
2022-03-14 15:59:09,35,75,1,105,1,BTC,104,74,2022,3,1
2022-03-14 16:05:06,12,27,0,41,0,BTC,41,27,2022,3,1
2022-03-14 17:45:00,4,9,0,12,0,BTC,12,9,2022,3,1
2022-03-14 18:00:44,5,6,1,10,0,BTC,10,5,2022,3,1
2022-03-14 18:03:41,5,6,1,13,2,BTC,11,5,2022,3,1
2022-03-14 19:00:51,4,11,3,19,6,BTC,13,8,2022,3,1
2022-03-14 19:55:40,4,3,0,8,1,BTC,7,3,2022,3,1
2022-03-14 20:00:23,5,4,2,3,8,BTC,-5,2,2022,3,1
2022-03-14 22:12:01,3,6,0,5,0,BTC,5,6,2022,3,1
2022-03-14 22:15:25,6,10,0,14,0,BTC,14,10,2022,3,1
2022-03-14 23:30:08,4,5,1,7,0,BTC,7,4,2022,3,1
2022-03-15 06:07:21,6,10,0,9,2,BTC,7,10,2022,3,1
2022-03-15 10:50:58,5,7,0,6,3,BTC,3,7,2022,3,1
2022-03-15 12:24:04,4,4,2,3,5,BTC,-2,2,2022,3,1
2022-03-15 12:44:11,9,13,0,21,1,BTC,20,13,2022,3,1
2022-03-15 14:15:11,7,8,1,10,0,BTC,10,7,2022,3,1
2022-03-15 14:30:00,8,10,0,12,0,BTC,12,10,2022,3,1
2022-03-15 16:32:07,28,42,0,59,0,BTC,59,42,2022,3,1
2022-03-15 18:00:30,33,51,3,74,2,BTC,72,48,2022,3,1
2022-03-15 20:16:23,4,6,0,6,0,BTC,6,6,2022,3,1
2022-03-15 20:18:30,11,12,0,13,0,BTC,13,12,2022,3,1
2022-03-15 22:01:07,3,2,0,3,0,BTC,3,2,2022,3,1
2022-03-15 23:15:39,4,5,0,5,1,BTC,4,5,2022,3,1
2022-03-16 01:01:16,10,11,0,18,0,BTC,18,11,2022,3,1
2022-03-16 10:16:22,4,6,1,7,2,BTC,5,5,2022,3,1
2022-03-16 11:38:18,4,7,0,11,0,BTC,11,7,2022,3,1
2022-03-16 14:10:55,3,3,1,3,1,BTC,2,2,2022,3,1
2022-03-16 15:42:57,6,5,1,6,1,BTC,5,4,2022,3,1
2022-03-16 18:02:23,28,21,8,37,33,BTC,4,13,2022,3,1
2022-03-16 18:05:23,3,2,0,3,1,BTC,2,2,2022,3,1
2022-03-16 18:12:34,31,41,1,69,0,BTC,69,40,2022,3,1
2022-03-16 18:20:00,3,6,1,6,2,BTC,4,5,2022,3,1
2022-03-16 18:27:53,9,8,2,11,6,BTC,5,6,2022,3,1
2022-03-16 18:43:01,3,4,6,16,16,BTC,0,-2,2022,3,1
2022-03-16 19:31:02,20,31,2,45,1,BTC,44,29,2022,3,1
2022-03-16 20:49:34,4,6,0,5,0,BTC,5,6,2022,3,1
2022-03-16 21:54:17,4,6,1,7,1,BTC,6,5,2022,3,1
2022-03-16 22:01:36,4,3,0,4,0,BTC,4,3,2022,3,1
2022-03-16 23:42:09,3,4,0,11,0,BTC,11,4,2022,3,1
2022-03-17 00:30:00,4,7,0,7,0,BTC,7,7,2022,3,1
2022-03-17 02:31:59,9,11,1,11,1,BTC,10,10,2022,3,1
2022-03-17 03:08:56,7,6,0,7,0,BTC,7,6,2022,3,1
2022-03-17 04:18:15,24,41,2,61,2,BTC,59,39,2022,3,1
2022-03-17 09:30:34,3,2,0,2,1,BTC,1,2,2022,3,1
2022-03-17 10:38:20,9,7,0,9,0,BTC,9,7,2022,3,1
2022-03-17 12:49:04,4,7,0,12,0,BTC,12,7,2022,3,1
2022-03-17 13:19:27,3,9,1,13,2,BTC,11,8,2022,3,1
2022-03-17 15:23:07,4,7,1,5,0,BTC,5,6,2022,3,1
2022-03-17 16:20:52,4,5,0,5,0,BTC,5,5,2022,3,1
2022-03-17 17:12:08,3,3,1,5,0,BTC,5,2,2022,3,1
2022-03-17 18:16:09,9,14,2,19,2,BTC,17,12,2022,3,1
2022-03-18 01:20:00,10,19,0,22,0,BTC,22,19,2022,3,1
2022-03-18 11:54:58,4,2,1,5,1,BTC,4,1,2022,3,1
2022-03-18 14:29:52,6,9,0,12,0,BTC,12,9,2022,3,1
2022-03-18 15:03:14,3,2,0,4,0,BTC,4,2,2022,3,1
2022-03-18 17:00:05,4,6,3,7,3,BTC,4,3,2022,3,1
2022-03-19 00:43:09,5,3,6,4,10,BTC,-6,-3,2022,3,1
2022-03-19 11:08:05,9,11,1,12,1,BTC,11,10,2022,3,1
2022-03-19 12:58:39,3,4,0,6,1,BTC,5,4,2022,3,1
2022-03-19 20:30:11,6,7,0,8,0,BTC,8,7,2022,3,1
2022-03-20 07:04:11,3,4,1,4,0,BTC,4,3,2022,3,1
2022-03-20 09:07:06,3,2,0,2,1,BTC,1,2,2022,3,1
2022-03-20 10:33:27,3,3,0,4,0,BTC,4,3,2022,3,1
2022-03-20 14:30:45,3,5,0,5,0,BTC,5,5,2022,3,1
2022-03-20 16:10:14,9,10,3,15,5,BTC,10,7,2022,3,1
2022-03-20 18:19:40,3,2,0,0,0,BTC,0,2,2022,3,1
2022-03-20 20:00:02,3,12,0,14,0,BTC,14,12,2022,3,1
2022-03-21 08:05:37,9,1,6,1,11,BTC,-10,-5,2022,3,1
2022-03-21 10:40:02,5,6,0,10,1,BTC,9,6,2022,3,1
2022-03-21 11:34:05,38,56,1,83,1,BTC,82,55,2022,3,1
2022-03-21 11:58:21,3,5,0,5,0,BTC,5,5,2022,3,1
2022-03-21 12:09:33,7,6,0,3,3,BTC,0,6,2022,3,1
2022-03-21 12:25:47,6,4,1,9,0,BTC,9,3,2022,3,1
2022-03-21 17:00:37,3,5,0,8,1,BTC,7,5,2022,3,1
2022-03-21 17:49:08,20,23,6,32,5,BTC,27,17,2022,3,1
2022-03-21 19:01:44,3,5,1,6,0,BTC,6,4,2022,3,1
2022-03-21 19:03:01,8,8,0,15,0,BTC,15,8,2022,3,1
2022-03-21 19:21:25,3,5,0,4,0,BTC,4,5,2022,3,1
2022-03-21 22:00:50,17,25,1,38,1,BTC,37,24,2022,3,1
2022-03-21 22:48:00,4,7,1,9,0,BTC,9,6,2022,3,1
2022-03-21 23:15:52,3,7,1,5,0,BTC,5,6,2022,3,1
2022-03-22 01:26:42,3,3,0,5,0,BTC,5,3,2022,3,1
2022-03-22 04:58:43,13,21,1,29,0,BTC,29,20,2022,3,1
2022-03-22 10:57:57,6,8,0,4,0,BTC,4,8,2022,3,1
2022-03-22 11:47:11,7,11,1,8,1,BTC,7,10,2022,3,1
2022-03-22 13:14:49,7,2,6,6,7,BTC,-1,-4,2022,3,1
2022-03-22 17:30:00,13,18,4,26,6,BTC,20,14,2022,3,1
2022-03-22 17:35:48,10,19,1,29,0,BTC,29,18,2022,3,1
2022-03-22 18:56:30,3,4,0,5,0,BTC,5,4,2022,3,1
2022-03-22 19:03:16,3,3,0,4,0,BTC,4,3,2022,3,1
2022-03-22 22:00:27,3,2,1,7,1,BTC,6,1,2022,3,1
2022-03-22 22:50:00,8,13,1,15,2,BTC,13,12,2022,3,1
2022-03-23 01:00:08,21,32,0,44,0,BTC,44,32,2022,3,1
2022-03-23 04:18:08,41,62,2,87,3,BTC,84,60,2022,3,1
2022-03-23 08:26:14,6,0,4,1,8,BTC,-7,-4,2022,3,1
2022-03-23 10:50:02,4,3,2,4,1,BTC,3,1,2022,3,1
2022-03-23 10:56:50,9,7,0,11,0,BTC,11,7,2022,3,1
2022-03-23 11:03:00,4,4,0,5,0,BTC,5,4,2022,3,1
2022-03-23 14:00:40,3,2,0,3,0,BTC,3,2,2022,3,1
2022-03-23 14:02:35,4,6,0,5,0,BTC,5,6,2022,3,1
2022-03-23 15:01:11,3,1,1,3,2,BTC,1,0,2022,3,1
2022-03-23 15:23:01,5,4,0,5,1,BTC,4,4,2022,3,1
2022-03-23 16:44:56,3,0,1,0,2,BTC,-2,-1,2022,3,1
2022-03-23 16:57:21,10,22,0,14,0,BTC,14,22,2022,3,1
2022-03-23 18:41:55,3,4,0,4,0,BTC,4,4,2022,3,1
2022-03-23 18:46:22,24,35,1,64,1,BTC,63,34,2022,3,1
2022-03-24 05:00:56,3,6,0,2,0,BTC,2,6,2022,3,1
2022-03-24 05:55:33,6,2,8,1,15,BTC,-14,-6,2022,3,1
2022-03-24 09:28:46,5,3,5,6,7,BTC,-1,-2,2022,3,1
2022-03-24 09:30:41,3,0,3,1,2,BTC,-1,-3,2022,3,1
2022-03-24 09:33:29,5,7,2,10,0,BTC,10,5,2022,3,1
2022-03-24 09:48:00,4,8,2,10,2,BTC,8,6,2022,3,1
2022-03-24 10:40:59,7,8,1,10,0,BTC,10,7,2022,3,1
2022-03-24 11:45:32,4,7,0,6,0,BTC,6,7,2022,3,1
2022-03-24 12:00:00,6,5,0,6,0,BTC,6,5,2022,3,1
2022-03-24 12:06:40,14,17,3,28,2,BTC,26,14,2022,3,1
2022-03-24 12:25:01,4,8,1,8,1,BTC,7,7,2022,3,1
2022-03-24 14:54:49,5,3,2,4,2,BTC,2,1,2022,3,1
2022-03-24 15:15:00,6,6,0,8,0,BTC,8,6,2022,3,1
2022-03-24 16:01:48,36,43,3,56,9,BTC,47,40,2022,3,1
2022-03-24 16:10:11,4,7,0,6,2,BTC,4,7,2022,3,1
2022-03-24 16:13:01,18,32,1,46,5,BTC,41,31,2022,3,1
2022-03-24 16:19:18,9,10,0,13,1,BTC,12,10,2022,3,1
2022-03-24 16:37:56,3,6,0,6,0,BTC,6,6,2022,3,1
2022-03-24 17:03:31,4,5,0,5,0,BTC,5,5,2022,3,1
2022-03-24 17:14:52,3,10,0,10,2,BTC,8,10,2022,3,1
2022-03-24 17:23:39,6,8,0,8,0,BTC,8,8,2022,3,1
2022-03-24 17:46:49,7,9,0,10,0,BTC,10,9,2022,3,1
2022-03-24 18:07:11,9,10,0,16,0,BTC,16,10,2022,3,1
2022-03-24 18:09:36,3,4,0,4,0,BTC,4,4,2022,3,1
2022-03-24 18:11:18,14,16,0,24,0,BTC,24,16,2022,3,1
2022-03-24 18:41:44,3,4,0,4,0,BTC,4,4,2022,3,1
2022-03-24 19:00:00,5,7,0,8,0,BTC,8,7,2022,3,1
2022-03-24 19:00:04,7,10,0,16,0,BTC,16,10,2022,3,1
2022-03-24 22:05:40,7,9,0,16,0,BTC,16,9,2022,3,1
2022-03-24 22:16:52,10,16,0,21,0,BTC,21,16,2022,3,1
2022-03-25 01:09:41,11,12,0,17,0,BTC,17,12,2022,3,1
2022-03-25 01:21:27,15,21,1,31,2,BTC,29,20,2022,3,1
2022-03-25 08:31:49,7,11,2,24,2,BTC,22,9,2022,3,1
2022-03-25 10:40:22,11,20,1,26,2,BTC,24,19,2022,3,1
2022-03-25 12:22:20,12,30,1,37,0,BTC,37,29,2022,3,1
2022-03-25 12:29:43,6,10,0,16,0,BTC,16,10,2022,3,1
2022-03-25 12:30:00,5,8,0,11,0,BTC,11,8,2022,3,1
2022-03-25 13:17:46,19,30,6,36,10,BTC,26,24,2022,3,1
2022-03-25 13:19:14,3,4,1,6,0,BTC,6,3,2022,3,1
2022-03-25 13:52:24,3,4,0,6,0,BTC,6,4,2022,3,1
2022-03-25 13:57:27,19,29,1,31,1,BTC,30,28,2022,3,1
2022-03-25 14:22:00,3,2,0,3,0,BTC,3,2,2022,3,1
2022-03-25 14:25:52,3,7,0,11,0,BTC,11,7,2022,3,1
2022-03-25 15:05:46,4,1,0,0,1,BTC,-1,1,2022,3,1
2022-03-25 16:08:43,12,2,14,6,21,BTC,-15,-12,2022,3,1
2022-03-25 17:34:44,8,11,0,15,0,BTC,15,11,2022,3,1
2022-03-25 18:39:18,3,6,0,11,1,BTC,10,6,2022,3,1
2022-03-25 21:45:00,4,2,0,4,1,BTC,3,2,2022,3,1
2022-03-26 02:49:56,6,25,9,24,6,BTC,18,16,2022,3,1
2022-03-26 06:36:28,6,7,0,11,1,BTC,10,7,2022,3,1
2022-03-26 08:20:00,3,6,0,6,0,BTC,6,6,2022,3,1
2022-03-26 08:44:46,4,3,0,3,0,BTC,3,3,2022,3,1
2022-03-26 10:04:58,24,39,0,51,2,BTC,49,39,2022,3,1
2022-03-26 12:05:54,21,31,3,37,3,BTC,34,28,2022,3,1
2022-03-26 12:18:17,6,4,0,5,4,BTC,1,4,2022,3,1
2022-03-26 13:10:40,19,20,1,31,1,BTC,30,19,2022,3,1
2022-03-26 14:38:49,4,8,0,8,0,BTC,8,8,2022,3,1
2022-03-26 17:00:41,3,3,0,3,0,BTC,3,3,2022,3,1
2022-03-26 17:08:41,23,29,0,45,1,BTC,44,29,2022,3,1
2022-03-26 17:19:00,25,29,0,49,1,BTC,48,29,2022,3,1
2022-03-26 20:26:42,15,29,1,45,1,BTC,44,28,2022,3,1
2022-03-27 04:48:01,11,23,0,36,0,BTC,36,23,2022,3,1
2022-03-27 06:30:00,3,4,0,3,2,BTC,1,4,2022,3,1
2022-03-27 07:00:32,3,8,0,14,0,BTC,14,8,2022,3,1
2022-03-27 07:04:07,4,6,1,7,2,BTC,5,5,2022,3,1
2022-03-27 08:26:49,5,8,0,19,0,BTC,19,8,2022,3,1
2022-03-27 10:15:25,5,10,0,11,0,BTC,11,10,2022,3,1
2022-03-27 12:40:00,3,6,0,3,0,BTC,3,6,2022,3,1
2022-03-27 13:00:42,4,14,0,12,0,BTC,12,14,2022,3,1
2022-03-27 14:50:00,7,15,1,12,1,BTC,11,14,2022,3,1
2022-03-27 15:09:52,9,13,1,15,0,BTC,15,12,2022,3,1
2022-03-27 15:30:23,58,88,1,114,2,BTC,112,87,2022,3,1
2022-03-27 19:00:00,17,32,4,42,4,BTC,38,28,2022,3,1
2022-03-27 19:12:34,7,9,0,11,1,BTC,10,9,2022,3,1
2022-03-27 20:55:04,12,25,5,41,3,BTC,38,20,2022,3,1
2022-03-27 21:18:02,12,26,0,39,0,BTC,39,26,2022,3,1
2022-03-27 22:20:56,3,8,0,6,0,BTC,6,8,2022,3,1
2022-03-28 03:14:33,5,6,0,13,0,BTC,13,6,2022,3,1
2022-03-28 08:14:23,29,28,7,44,10,BTC,34,21,2022,3,1
2022-03-28 08:34:45,5,5,0,7,0,BTC,7,5,2022,3,1
2022-03-28 08:39:49,3,6,0,10,0,BTC,10,6,2022,3,1
2022-03-28 10:00:17,3,1,0,2,0,BTC,2,1,2022,3,1
2022-03-28 10:26:33,8,7,1,14,2,BTC,12,6,2022,3,1
2022-03-28 10:36:44,6,11,1,11,1,BTC,10,10,2022,3,1
2022-03-28 10:45:46,3,2,2,0,1,BTC,-1,0,2022,3,1
2022-03-28 11:35:00,10,12,3,14,5,BTC,9,9,2022,3,1
2022-03-28 13:16:26,4,4,0,6,2,BTC,4,4,2022,3,1
2022-03-28 13:43:12,5,5,0,5,0,BTC,5,5,2022,3,1
2022-03-28 14:15:59,8,1,5,1,5,BTC,-4,-4,2022,3,1
2022-03-28 14:50:09,13,19,1,22,1,BTC,21,18,2022,3,1
2022-03-28 15:31:27,3,5,0,7,0,BTC,7,5,2022,3,1
2022-03-28 15:44:23,7,8,2,10,3,BTC,7,6,2022,3,1
2022-03-28 15:59:34,10,12,0,16,0,BTC,16,12,2022,3,1
2022-03-28 17:07:36,24,42,1,59,2,BTC,57,41,2022,3,1
2022-03-28 17:13:29,7,7,0,8,0,BTC,8,7,2022,3,1
2022-03-28 20:00:02,3,4,0,3,1,BTC,2,4,2022,3,1
2022-03-28 21:30:53,3,4,0,3,0,BTC,3,4,2022,3,1
2022-03-28 23:10:00,7,15,0,15,0,BTC,15,15,2022,3,1
2022-03-29 00:20:26,3,7,0,6,0,BTC,6,7,2022,3,1
2022-03-29 01:29:00,8,11,1,13,0,BTC,13,10,2022,3,1
2022-03-29 02:05:31,12,20,0,22,0,BTC,22,20,2022,3,1
2022-03-29 05:09:24,8,16,2,29,1,BTC,28,14,2022,3,1
2022-03-29 05:53:01,5,10,0,8,0,BTC,8,10,2022,3,1
2022-03-29 05:53:01,4,9,0,7,0,BTC,7,9,2022,3,1
2022-03-29 06:13:34,9,25,4,27,2,BTC,25,21,2022,3,1
2022-03-29 07:50:46,12,19,1,24,2,BTC,22,18,2022,3,1
2022-03-29 08:33:23,9,22,0,32,0,BTC,32,22,2022,3,1
2022-03-29 09:18:20,5,9,0,10,0,BTC,10,9,2022,3,1
2022-03-29 10:00:00,3,6,0,5,0,BTC,5,6,2022,3,1
2022-03-29 10:10:27,13,24,1,31,1,BTC,30,23,2022,3,1
2022-03-29 11:09:10,12,15,0,24,0,BTC,24,15,2022,3,1
2022-03-29 11:34:18,9,8,12,6,15,BTC,-9,-4,2022,3,1
2022-03-29 14:20:00,14,38,0,35,0,BTC,35,38,2022,3,1
2022-03-29 17:00:39,3,5,0,5,0,BTC,5,5,2022,3,1
2022-03-29 17:00:41,12,20,0,25,0,BTC,25,20,2022,3,1
2022-03-29 20:30:00,10,16,0,21,0,BTC,21,16,2022,3,1
2022-03-29 22:30:00,4,8,0,5,0,BTC,5,8,2022,3,1
2022-03-30 05:04:53,4,9,0,11,0,BTC,11,9,2022,3,1
2022-03-30 10:06:19,3,3,0,3,0,BTC,3,3,2022,3,1
2022-03-30 10:33:16,10,16,1,22,0,BTC,22,15,2022,3,1
2022-03-30 10:41:57,7,10,0,8,1,BTC,7,10,2022,3,1
2022-03-30 10:57:59,5,8,1,8,0,BTC,8,7,2022,3,1
2022-03-30 13:29:38,3,3,4,1,3,BTC,-2,-1,2022,3,1
2022-03-30 14:26:35,4,6,0,6,1,BTC,5,6,2022,3,1
2022-03-30 14:47:01,8,11,1,14,1,BTC,13,10,2022,3,1
2022-03-30 16:21:40,8,11,1,12,1,BTC,11,10,2022,3,1
2022-03-30 17:27:04,4,1,3,1,2,BTC,-1,-2,2022,3,1
2022-03-30 20:39:06,3,3,0,3,0,BTC,3,3,2022,3,1
2022-03-30 21:31:17,4,5,0,4,0,BTC,4,5,2022,3,1
2022-03-30 22:01:27,5,15,0,16,0,BTC,16,15,2022,3,1
2022-03-31 09:28:01,4,5,1,6,0,BTC,6,4,2022,3,1
2022-03-31 09:36:15,17,11,23,3,44,BTC,-41,-12,2022,3,1
2022-03-31 11:47:00,3,0,0,2,0,BTC,2,0,2022,3,1
2022-03-31 12:02:27,8,15,0,25,0,BTC,25,15,2022,3,1
2022-03-31 12:37:28,8,27,3,36,2,BTC,34,24,2022,3,1
2022-03-31 13:30:00,8,9,0,14,0,BTC,14,9,2022,3,1
2022-03-31 18:30:08,3,3,0,1,0,BTC,1,3,2022,3,1
2022-03-31 19:01:29,3,5,0,6,0,BTC,6,5,2022,3,1
2022-03-31 19:48:20,6,3,10,1,6,BTC,-5,-7,2022,3,1
2022-03-31 21:03:09,15,27,3,36,3,BTC,33,24,2022,3,1
2022-03-31 23:15:43,28,5,20,5,35,BTC,-30,-15,2022,3,1
2022-04-01 00:04:43,3,3,1,3,0,BTC,3,2,2022,4,2
2022-04-01 01:20:17,13,2,10,2,20,BTC,-18,-8,2022,4,2
2022-04-01 09:36:23,3,5,10,6,6,BTC,0,-5,2022,4,2
2022-04-01 09:37:49,8,9,0,10,1,BTC,9,9,2022,4,2
2022-04-01 11:51:15,5,6,3,6,5,BTC,1,3,2022,4,2
2022-04-01 12:41:57,3,2,3,5,3,BTC,2,-1,2022,4,2
2022-04-01 13:06:02,7,22,0,46,0,BTC,46,22,2022,4,2
2022-04-01 13:38:17,4,0,3,1,3,BTC,-2,-3,2022,4,2
2022-04-01 13:41:00,6,7,0,6,0,BTC,6,7,2022,4,2
2022-04-01 14:30:21,3,3,0,5,0,BTC,5,3,2022,4,2
2022-04-01 14:32:56,5,8,1,8,1,BTC,7,7,2022,4,2
2022-04-01 14:48:00,5,5,0,14,0,BTC,14,5,2022,4,2
2022-04-01 17:13:49,27,50,1,57,2,BTC,55,49,2022,4,2
2022-04-01 17:26:23,5,10,0,9,0,BTC,9,10,2022,4,2
2022-04-01 18:11:27,11,15,0,17,0,BTC,17,15,2022,4,2
2022-04-01 18:35:11,3,6,0,8,1,BTC,7,6,2022,4,2
2022-04-01 20:49:02,9,9,12,8,13,BTC,-5,-3,2022,4,2
2022-04-01 23:00:01,5,7,0,11,0,BTC,11,7,2022,4,2
2022-04-02 00:00:03,6,13,3,20,3,BTC,17,10,2022,4,2
2022-04-02 04:04:36,27,37,0,54,2,BTC,52,37,2022,4,2
2022-04-02 06:08:33,20,34,2,44,2,BTC,42,32,2022,4,2
2022-04-02 12:49:19,23,32,1,51,1,BTC,50,31,2022,4,2
2022-04-02 17:01:19,9,10,0,15,0,BTC,15,10,2022,4,2
2022-04-02 19:52:21,7,10,0,9,0,BTC,9,10,2022,4,2
2022-04-02 20:00:09,6,11,2,14,3,BTC,11,9,2022,4,2
2022-04-02 20:59:19,9,15,0,18,2,BTC,16,15,2022,4,2
2022-04-02 21:00:08,13,7,17,8,17,BTC,-9,-10,2022,4,2
2022-04-03 01:30:40,3,5,0,4,0,BTC,4,5,2022,4,2
2022-04-03 10:15:00,5,6,0,8,0,BTC,8,6,2022,4,2
2022-04-03 10:28:13,6,3,2,1,0,BTC,1,1,2022,4,2
2022-04-03 14:18:50,5,5,0,6,1,BTC,5,5,2022,4,2
2022-04-03 20:00:49,3,4,0,6,0,BTC,6,4,2022,4,2
2022-04-03 21:18:10,13,22,0,35,2,BTC,33,22,2022,4,2
2022-04-04 06:45:19,5,10,0,15,0,BTC,15,10,2022,4,2
2022-04-04 13:00:00,18,35,1,41,3,BTC,38,34,2022,4,2
2022-04-04 13:21:15,12,16,4,22,20,BTC,2,12,2022,4,2
2022-04-04 14:34:12,5,5,0,7,0,BTC,7,5,2022,4,2
2022-04-04 18:58:02,9,25,6,30,8,BTC,22,19,2022,4,2
2022-04-04 20:39:18,5,11,0,15,0,BTC,15,11,2022,4,2
2022-04-04 22:00:46,8,10,0,10,0,BTC,10,10,2022,4,2
2022-04-04 22:01:28,3,6,0,7,0,BTC,7,6,2022,4,2
2022-04-04 22:40:15,21,32,0,48,0,BTC,48,32,2022,4,2
2022-04-04 23:00:10,7,13,1,18,0,BTC,18,12,2022,4,2
2022-04-05 03:02:00,3,8,1,7,1,BTC,6,7,2022,4,2
2022-04-05 03:45:42,26,30,8,48,5,BTC,43,22,2022,4,2
2022-04-05 06:46:41,3,5,0,4,0,BTC,4,5,2022,4,2
2022-04-05 08:33:35,8,3,7,0,5,BTC,-5,-4,2022,4,2
2022-04-05 12:12:31,27,42,0,56,2,BTC,54,42,2022,4,2
2022-04-05 13:02:19,7,8,2,5,3,BTC,2,6,2022,4,2
2022-04-05 13:10:08,6,14,0,17,0,BTC,17,14,2022,4,2
2022-04-05 13:30:35,4,5,1,8,1,BTC,7,4,2022,4,2
2022-04-05 14:01:00,7,10,0,11,1,BTC,10,10,2022,4,2
2022-04-05 15:06:52,6,12,1,17,0,BTC,17,11,2022,4,2
2022-04-05 17:16:54,5,12,0,13,0,BTC,13,12,2022,4,2
2022-04-05 17:41:39,5,6,0,6,1,BTC,5,6,2022,4,2
2022-04-05 18:01:54,7,9,0,18,0,BTC,18,9,2022,4,2
2022-04-05 19:03:58,3,4,0,6,0,BTC,6,4,2022,4,2
2022-04-05 20:00:00,5,7,0,8,2,BTC,6,7,2022,4,2
2022-04-05 20:08:25,12,12,0,19,0,BTC,19,12,2022,4,2
2022-04-06 03:13:19,6,3,1,4,1,BTC,3,2,2022,4,2
2022-04-06 10:30:00,4,0,4,7,3,BTC,4,-4,2022,4,2
2022-04-06 11:30:00,8,6,2,11,3,BTC,8,4,2022,4,2
2022-04-06 12:50:04,7,5,0,6,6,BTC,0,5,2022,4,2
2022-04-06 13:29:32,27,50,2,60,3,BTC,57,48,2022,4,2
2022-04-06 13:46:00,3,4,0,5,0,BTC,5,4,2022,4,2
2022-04-06 14:03:09,7,10,0,13,0,BTC,13,10,2022,4,2
2022-04-06 16:37:33,4,4,2,8,6,BTC,2,2,2022,4,2
2022-04-06 20:30:35,10,10,1,20,1,BTC,19,9,2022,4,2
2022-04-06 21:25:26,4,4,0,8,1,BTC,7,4,2022,4,2
2022-04-06 21:30:28,4,5,2,10,3,BTC,7,3,2022,4,2
2022-04-06 22:20:23,3,5,0,6,1,BTC,5,5,2022,4,2
2022-04-07 00:06:57,3,3,0,4,0,BTC,4,3,2022,4,2
2022-04-07 01:30:07,3,5,4,5,2,BTC,3,1,2022,4,2
