exchange,symbol,timestamp,local_timestamp,type,strike_price,expiration,open_interest,last_price,bid_price,bid_amount,bid_iv,ask_price,ask_amount,ask_iv,mark_price,mark_iv,underlying_index,underlying_price,delta,gamma,vega,theta,rho,underlying,server_timestamp,date,DTE_float,DTE
deribit,BTC-25JUN21-44000-C,1609977597458000.0,2021-01-06 23:59:57.470064,call,44000.0,2021-06-25 08:00:00,154.5,0.234,0.2335,6.0,101.16,0.245,16.1,105.48,0.23915422,103.28,BTC-25JUN21,39756.52,0.58222,1e-05,105.72712,-32.24364,63.27574,BTC,2021-01-06 23:59:57.458,2021-01-06,169.33336275462963,170.0
deribit,BTC-25JUN21-44000-P,1609977599166000.0,2021-01-06 23:59:59.254177,put,44000.0,2021-06-25 08:00:00,0.1,0.362,0.328,0.2,96.46,0.365,0.2,110.38,0.34590313,103.28,BTC-25JUN21,39740.58,-0.418,1e-05,105.69722,-32.23454,-140.89317,BTC,2021-01-06 23:59:59.166,2021-01-06,169.33334298611112,170.0
deribit,BTC-25JUN21-48000-C,1609977595865000.0,2021-01-06 23:59:55.869974,call,48000.0,2021-06-25 08:00:00,266.1,0.1945,0.2085,21.7,102.66,0.2195,15.8,106.72,0.21419263,104.78,BTC-25JUN21,39762.2,0.53706,1e-05,107.57852,-33.28488,59.54818,BTC,2021-01-06 23:59:55.865,2021-01-06,169.33338119212962,170.0
deribit,BTC-25JUN21-48000-P,1609977597152000.0,2021-01-06 23:59:57.174879,put,48000.0,2021-06-25 08:00:00,1.2,0.468,0.411,0.2,100.89,0.5115,0.2,138.5,0.42145095,104.78,BTC-25JUN21,39756.52,-0.46302,1e-05,107.56516,-33.28069,-163.1514,BTC,2021-01-06 23:59:57.152,2021-01-06,169.33336629629628,170.0
deribit,BTC-25JUN21-52000-C,1609977597395000.0,2021-01-06 23:59:57.397860,call,52000.0,2021-06-25 08:00:00,569.5,0.1865,0.1875,23.2,104.18,0.1985,15.8,108.23,0.19334029,106.33,BTC-25JUN21,39756.52,0.49657,1e-05,108.02573,-33.9159,55.92871,BTC,2021-01-06 23:59:57.395,2021-01-06,169.3333634837963,170.0
deribit,BTC-25JUN21-52000-P,1609977598155000.0,2021-01-06 23:59:58.172979,put,52000.0,2021-06-25 08:00:00,0.0,,0.481,0.2,98.85,0.6075,0.2,145.75,0.50123033,106.33,BTC-25JUN21,39755.91,-0.50343,1e-05,108.02405,-33.9153,-185.31486,BTC,2021-01-06 23:59:58.155,2021-01-06,169.33335468750002,170.0
deribit,BTC-25JUN21-56000-C,1609977595868000.0,2021-01-06 23:59:55.875316,call,56000.0,2021-06-25 08:00:00,285.1,0.1695,0.17,23.5,105.75,0.18,5.0,109.45,0.17495517,107.59,BTC-25JUN21,39754.77,0.45972,1e-05,107.47378,-34.14233,52.51949,BTC,2021-01-06 23:59:55.868,2021-01-06,169.3333811574074,170.0
deribit,BTC-25JUN21-6000-C,1609977597147000.0,2021-01-06 23:59:57.156680,call,6000.0,2021-06-25 08:00:00,190.6,0.6955,0.8445,9.0,,0.8515,0.2,135.12,0.85000351,117.82,BTC-25JUN21,39759.35,0.99709,0.0,2.41078,-0.83871,27.13197,BTC,2021-01-06 23:59:57.147,2021-01-06,169.33336635416666,170.0
deribit,BTC-25JUN21-6000-P,1609977594129000.0,2021-01-06 23:59:54.144035,put,6000.0,2021-06-25 08:00:00,679.0,0.0015,0.0005,3.0,109.72,0.0015,31.0,126.0,0.00090576,117.82,BTC-25JUN21,39745.61,-0.00291,0.0,2.41278,-0.8394,-0.70434,BTC,2021-01-06 23:59:54.129,2021-01-06,169.3334012847222,170.0
deribit,BTC-25JUN21-60000-C,1609977596972000.0,2021-01-06 23:59:56.982621,call,60000.0,2021-06-25 08:00:00,273.2,0.148,0.1545,23.8,107.04,0.164,14.9,110.59,0.15963078,108.96,BTC-25JUN21,39761.22,0.42727,1e-05,106.24179,-34.18103,49.36851,BTC,2021-01-06 23:59:56.972,2021-01-06,169.33336837962963,170.0
deribit,BTC-25JUN21-64000-C,1609977597398000.0,2021-01-06 23:59:57.403568,call,64000.0,2021-06-25 08:00:00,95.8,0.143,0.141,24.1,108.24,0.1505,15.3,111.86,0.14609649,110.19,BTC-25JUN21,39756.52,0.39776,1e-05,104.46264,-33.98709,46.41763,BTC,2021-01-06 23:59:57.398,2021-01-06,169.33336344907408,170.0
deribit,BTC-25JUN21-72000-C,1609977597400000.0,2021-01-06 23:59:57.409024,call,72000.0,2021-06-25 08:00:00,363.0,0.1255,0.118,24.6,110.06,0.1265,14.6,113.45,0.12306764,112.09,BTC-25JUN21,39759.35,0.34603,1e-05,99.88715,-33.0597,41.12534,BTC,2021-01-06 23:59:57.400,2021-01-06,169.3333634259259,170.0
deribit,BTC-25JUN21-8000-C,1609977596145000.0,2021-01-06 23:59:56.166975,call,8000.0,2021-06-25 08:00:00,182.5,0.548,0.7935,9.0,,0.806,8.0,138.82,0.8007603,111.01,BTC-25JUN21,39760.21,0.99377,0.0,4.76215,-1.56092,35.60363,BTC,2021-01-06 23:59:56.145,2021-01-06,169.33337795138888,170.0
deribit,BTC-25JUN21-8000-P,1609977595405000.0,2021-01-06 23:59:55.414624,put,8000.0,2021-06-25 08:00:00,358.6,0.003,0.0015,0.1,106.85,0.0025,27.8,115.18,0.00195794,111.01,BTC-25JUN21,39754.77,-0.00624,0.0,4.76365,-1.56141,-1.51111,BTC,2021-01-06 23:59:55.405,2021-01-06,169.33338651620372,170.0
deribit,BTC-25JUN21-80000-C,1609977594126000.0,2021-01-06 23:59:54.138017,call,80000.0,2021-06-25 08:00:00,56.4,0.098,0.1005,18.0,111.9,0.109,14.3,115.47,0.10501005,113.8,BTC-25JUN21,39745.61,0.3033,1e-05,94.59091,-31.78486,36.56446,BTC,2021-01-06 23:59:54.126,2021-01-06,169.33340131944445,170.0
deribit,BTC-25JUN21-88000-C,1609977591292000.0,2021-01-06 23:59:51.302491,call,88000.0,2021-06-25 08:00:00,25.2,0.0815,0.088,9.0,114.13,0.094,14.3,116.8,0.09131832,115.62,BTC-25JUN21,39749.78,0.26913,1e-05,89.37567,-30.51183,32.79,BTC,2021-01-06 23:59:51.292,2021-01-06,169.33343412037038,170.0
deribit,BTC-26FEB21-10000-C,1609952492819000.0,2021-01-06 17:01:32.826798,call,10000.0,2021-02-26 08:00:00,0.0,,0.713,12.0,,0.7315,12.0,221.77,0.72148376,146.14,SYN.BTC-26FEB21,35795.33,0.99554,0.0,1.74049,-2.51228,13.60341,BTC,2021-01-06 17:01:32.819,2021-01-06,50.62392570601852,51.0
deribit,BTC-26FEB21-10000-P,1609977595139000.0,2021-01-06 23:59:55.160000,put,10000.0,2021-02-26 08:00:00,161.6,0.0005,0.0005,6.0,142.65,0.0015,32.0,163.82,0.00090119,153.06,SYN.BTC-26FEB21,37962.98,-0.00425,0.0,1.76481,-2.68337,-0.26981,BTC,2021-01-06 23:59:55.139,2021-01-06,50.3333895949074,51.0
deribit,BTC-26FEB21-12000-C,1609952493153000.0,2021-01-06 17:01:33.176139,call,12000.0,2021-02-26 08:00:00,0.0,,0.6555,11.0,,0.679,11.0,204.44,0.66665937,139.76,SYN.BTC-26FEB21,35801.16,0.99087,0.0,3.28151,-4.52973,16.09588,BTC,2021-01-06 17:01:33.153,2021-01-06,50.62392184027778,51.0
deribit,BTC-26FEB21-12000-P,1609977594126000.0,2021-01-06 23:59:54.133070,put,12000.0,2021-02-26 08:00:00,197.4,0.001,0.001,32.0,134.73,0.0025,30.0,153.52,0.00162973,144.0,SYN.BTC-26FEB21,37951.85,-0.00775,0.0,3.00313,-4.29578,-0.49073,BTC,2021-01-06 23:59:54.126,2021-01-06,50.33340131944444,51.0
deribit,BTC-26FEB21-14000-C,1609952493153000.0,2021-01-06 17:01:33.173696,call,14000.0,2021-02-26 08:00:00,0.0,0.3805,0.5985,10.0,,0.627,10.0,189.55,0.6120413,131.42,SYN.BTC-26FEB21,35801.16,0.98473,0.0,5.12615,-6.65379,18.50279,BTC,2021-01-06 17:01:33.153,2021-01-06,50.62392184027778,51.0
deribit,BTC-26FEB21-14000-P,1609977597149000.0,2021-01-06 23:59:57.160243,put,14000.0,2021-02-26 08:00:00,351.4,0.003,0.002,20.5,129.71,0.0035,30.0,141.88,0.00279168,136.65,SYN.BTC-26FEB21,37970.02,-0.01321,0.0,4.78686,-6.49802,-0.83804,BTC,2021-01-06 23:59:57.149,2021-01-06,50.33336633101852,51.0
deribit,BTC-26FEB21-16000-C,1609952495143000.0,2021-01-06 17:01:35.155482,call,16000.0,2021-02-26 08:00:00,0.4,0.5175,0.542,9.0,,0.576,9.0,177.17,0.55822376,124.61,SYN.BTC-26FEB21,35806.5,0.97546,0.0,7.67443,-9.44557,20.71933,BTC,2021-01-06 17:01:35.143,2021-01-06,50.62389880787037,51.0
deribit,BTC-26FEB21-16000-P,1609977597154000.0,2021-01-06 23:59:57.173430,put,16000.0,2021-02-26 08:00:00,557.3,0.004,0.004,127.0,127.34,0.005,13.6,132.65,0.00447442,129.95,SYN.BTC-26FEB21,37970.02,-0.02107,0.0,7.13472,-9.20999,-1.33746,BTC,2021-01-06 23:59:57.154,2021-01-06,50.333366273148144,51.0
deribit,BTC-26FEB21-18000-C,1609977596142000.0,2021-01-06 23:59:56.155652,call,18000.0,2021-02-26 08:00:00,63.9,0.5,0.523,5.0,,0.5415,5.0,149.87,0.53281262,124.28,SYN.BTC-26FEB21,37970.89,0.96771,0.0,10.19707,-12.58941,22.76704,BTC,2021-01-06 23:59:56.142,2021-01-06,50.33337798611111,51.0
deribit,BTC-26FEB21-18000-P,1609977586071000.0,2021-01-06 23:59:46.086883,put,18000.0,2021-02-26 08:00:00,788.1,0.0085,0.0065,1.0,122.48,0.0075,6.0,126.19,0.00695674,124.28,SYN.BTC-26FEB21,37944.88,-0.0324,0.0,10.21784,-12.61495,-2.06044,BTC,2021-01-06 23:59:46.071,2021-01-06,50.33349454861111,51.0
deribit,BTC-26FEB21-20000-C,1609977596141000.0,2021-01-06 23:59:56.151737,call,20000.0,2021-02-26 08:00:00,317.2,0.453,0.4765,5.0,93.8,0.493,5.0,140.82,0.48319751,118.15,SYN.BTC-26FEB21,37970.89,0.95358,1e-05,13.70418,-16.08405,24.6247,BTC,2021-01-06 23:59:56.141,2021-01-06,50.33337799768519,51.0
deribit,BTC-26FEB21-20000-P,1609977599029000.0,2021-01-06 23:59:59.038517,put,20000.0,2021-02-26 08:00:00,626.8,0.014,0.0085,8.7,113.77,0.011,10.4,120.8,0.01001815,118.14,SYN.BTC-26FEB21,37967.37,-0.04644,1e-05,13.70655,-16.08613,-2.95592,BTC,2021-01-06 23:59:59.029,2021-01-06,50.333344571759255,51.0
deribit,BTC-26FEB21-22000-C,1609977595135000.0,2021-01-06 23:59:55.142730,call,22000.0,2021-02-26 08:00:00,443.1,0.403,0.427,5.0,93.54,0.44,0.2,123.23,0.43467986,113.04,SYN.BTC-26FEB21,37962.98,0.93442,1e-05,17.99757,-20.20957,26.15432,BTC,2021-01-06 23:59:55.135,2021-01-06,50.33338964120371,51.0
deribit,BTC-26FEB21-22000-P,1609977598154000.0,2021-01-06 23:59:58.162565,put,22000.0,2021-02-26 08:00:00,517.0,0.018,0.0125,7.5,109.06,0.0155,11.4,115.47,0.01432132,113.03,SYN.BTC-26FEB21,37967.37,-0.06554,1e-05,17.99097,-20.20133,-4.18133,BTC,2021-01-06 23:59:58.154,2021-01-06,50.33335469907407,51.0
deribit,BTC-26FEB21-24000-C,1609977599168000.0,2021-01-06 23:59:59.254208,call,24000.0,2021-02-26 08:00:00,866.3,0.384,0.3745,5.0,81.79,0.4,5.5,126.98,0.3893943,110.83,SYN.BTC-26FEB21,37951.87,0.90646,1e-05,23.54967,-25.92668,27.07196,BTC,2021-01-06 23:59:59.168,2021-01-06,50.333342962962966,51.0
deribit,BTC-26FEB21-24000-P,1609977590139000.0,2021-01-06 23:59:50.237381,put,24000.0,2021-02-26 08:00:00,400.3,0.021,0.02,0.1,108.19,0.022,1.0,111.44,0.02160446,110.83,SYN.BTC-26FEB21,37933.61,-0.09374,1e-05,23.57636,-25.95761,-6.03485,BTC,2021-01-06 23:59:50.139,2021-01-06,50.33344746527777,51.0
deribit,BTC-26FEB21-26000-C,1609977598157000.0,2021-01-06 23:59:58.173019,call,26000.0,2021-02-26 08:00:00,808.3,0.34,0.332,5.0,88.71,0.3715,5.0,138.72,0.34755583,110.54,SYN.BTC-26FEB21,37967.37,0.87026,1e-05,29.78503,-32.70743,27.36893,BTC,2021-01-06 23:59:58.157,2021-01-06,50.33335466435186,51.0
deribit,BTC-26FEB21-26000-P,1609977599045000.0,2021-01-06 23:59:59.052272,put,26000.0,2021-02-26 08:00:00,398.3,0.033,0.028,25.0,104.84,0.031,11.8,108.77,0.03231783,110.54,SYN.BTC-26FEB21,37951.87,-0.12995,1e-05,29.80626,-32.73074,-8.49595,BTC,2021-01-06 23:59:59.045,2021-01-06,50.333344386574076,51.0
deribit,BTC-26FEB21-28000-C,1609977593128000.0,2021-01-06 23:59:53.158402,call,28000.0,2021-02-26 08:00:00,267.0,0.2905,0.2875,5.0,86.59,0.3195,5.0,121.75,0.30865392,110.54,SYN.BTC-26FEB21,37951.25,0.82794,2e-05,35.93945,-39.46594,27.17739,BTC,2021-01-06 23:59:53.128,2021-01-06,50.333412870370374,51.0
deribit,BTC-26FEB21-28000-P,1609977592248000.0,2021-01-06 23:59:52.259985,put,28000.0,2021-02-26 08:00:00,282.4,0.041,0.04,25.0,103.65,0.0435,0.9,107.44,0.04641695,110.54,SYN.BTC-26FEB21,37952.57,-0.17204,2e-05,35.93785,-39.46423,-11.43337,BTC,2021-01-06 23:59:52.248,2021-01-06,50.333423055555556,51.0
deribit,BTC-26FEB21-30000-C,1609977598157000.0,2021-01-06 23:59:58.173018,call,30000.0,2021-02-26 08:00:00,249.1,0.244,0.259,5.0,97.16,0.2985,5.0,133.01,0.27338606,110.54,SYN.BTC-26FEB21,37967.37,0.78201,2e-05,41.52641,-45.60083,26.63198,BTC,2021-01-06 23:59:58.157,2021-01-06,50.33335466435186,51.0
deribit,BTC-26FEB21-30000-P,1609977597771000.0,2021-01-06 23:59:57.804054,put,30000.0,2021-02-26 08:00:00,394.1,0.0585,0.056,19.3,103.63,0.059,0.8,106.42,0.06348299,110.54,SYN.BTC-26FEB21,37970.02,-0.21794,2e-05,41.52381,-45.598,-14.73527,BTC,2021-01-06 23:59:57.771,2021-01-06,50.33335913194445,51.0
deribit,BTC-26FEB21-32000-C,1609977598160000.0,2021-01-06 23:59:58.186094,call,32000.0,2021-02-26 08:00:00,577.6,0.2355,0.2135,5.0,87.58,0.242,11.3,111.34,0.24106154,110.54,SYN.BTC-26FEB21,37967.37,0.73296,2e-05,46.36041,-50.90912,25.75609,BTC,2021-01-06 23:59:58.160,2021-01-06,50.333354629629625,51.0
deribit,BTC-26FEB21-32000-P,1609977590411000.0,2021-01-06 23:59:50.426218,put,32000.0,2021-02-26 08:00:00,202.4,0.076,0.075,19.3,103.01,0.0785,1.0,105.89,0.08416985,110.55,SYN.BTC-26FEB21,37933.61,-0.26775,2e-05,46.38161,-50.93307,-18.40922,BTC,2021-01-06 23:59:50.411,2021-01-06,50.333444317129626,51.0
deribit,BTC-26FEB21-34000-C,1609977599166000.0,2021-01-06 23:59:59.251664,call,34000.0,2021-02-26 08:00:00,281.7,0.208,0.2045,20.0,105.15,0.213,20.0,111.57,0.21182741,110.54,SYN.BTC-26FEB21,37951.87,0.68193,2e-05,50.27118,-55.2036,24.6133,BTC,2021-01-06 23:59:59.166,2021-01-06,50.333342986111106,51.0
deribit,BTC-26FEB21-34000-P,1609977599799000.0,2021-01-06 23:59:59.817153,put,34000.0,2021-02-26 08:00:00,133.3,0.1055,0.098,19.3,103.36,0.1025,1.0,106.76,0.10750577,110.54,SYN.BTC-26FEB21,37951.87,-0.31807,2e-05,50.27118,-55.2036,-22.27254,BTC,2021-01-06 23:59:59.799,2021-01-06,50.33333565972222,51.0
deribit,BTC-26FEB21-36000-C,1609977598156000.0,2021-01-06 23:59:58.166532,call,36000.0,2021-02-26 08:00:00,376.0,0.1745,0.1795,20.9,106.17,0.1875,20.9,111.88,0.1856604,110.54,SYN.BTC-26FEB21,37967.37,0.63114,2e-05,53.18042,-58.39829,23.32541,BTC,2021-01-06 23:59:58.156,2021-01-06,50.33335467592592,51.0
deribit,BTC-26FEB21-36000-P,1609977599069000.0,2021-01-06 23:59:59.076142,put,36000.0,2021-02-26 08:00:00,96.1,0.1245,0.125,19.7,104.26,0.1315,31.6,108.89,0.13381186,110.54,SYN.BTC-26FEB21,37967.37,-0.36886,2e-05,53.18042,-58.39829,-26.31842,BTC,2021-01-06 23:59:59.069,2021-01-06,50.3333441087963,51.0
deribit,BTC-26FEB21-38000-C,1609977599337000.0,2021-01-06 23:59:59.348081,call,38000.0,2021-02-26 08:00:00,374.2,0.161,0.158,36.4,107.72,0.1645,0.1,112.2,0.16209267,110.54,SYN.BTC-26FEB21,37951.87,0.58011,3e-05,55.08709,-60.49203,21.87684,BTC,2021-01-06 23:59:59.337,2021-01-06,50.333341006944444,51.0
deribit,BTC-26FEB21-38000-P,1609977591944000.0,2021-01-06 23:59:51.949724,put,38000.0,2021-02-26 08:00:00,27.5,0.182,0.1555,1.0,105.12,0.1635,18.6,110.63,0.16338029,110.54,SYN.BTC-26FEB21,37950.76,-0.41992,3e-05,55.08625,-60.49162,-30.52648,BTC,2021-01-06 23:59:51.944,2021-01-06,50.333426574074075,51.0
deribit,BTC-26FEB21-40000-C,1609977599078000.0,2021-01-06 23:59:59.086657,call,40000.0,2021-02-26 08:00:00,327.2,0.14,0.1405,1.0,109.84,0.1455,11.4,113.23,0.14363279,111.96,SYN.BTC-26FEB21,37967.37,0.53286,3e-05,56.05645,-62.34781,20.37854,BTC,2021-01-06 23:59:59.078,2021-01-06,50.33334400462963,51.0
deribit,BTC-26FEB21-40000-P,1609977599693000.0,2021-01-06 23:59:59.701300,put,40000.0,2021-02-26 08:00:00,20.1,0.2105,0.19,1.0,106.93,0.1975,1.0,112.0,0.19743941,111.96,SYN.BTC-26FEB21,37951.87,-0.46753,3e-05,56.03809,-62.32692,-34.80169,BTC,2021-01-06 23:59:59.693,2021-01-06,50.333336886574074,51.0
deribit,BTC-26FEB21-44000-C,1609977599080000.0,2021-01-06 23:59:59.085910,call,44000.0,2021-02-26 08:00:00,81.1,0.116,0.112,24.5,113.96,0.116,11.6,116.69,0.11549674,116.25,SYN.BTC-26FEB21,37951.87,0.4496,2e-05,55.77502,-64.40985,17.49233,BTC,2021-01-06 23:59:59.080,2021-01-06,50.333343981481484,51.0
deribit,BTC-26FEB21-44000-P,1609952604990000.0,2021-01-06 17:03:24.999381,put,44000.0,2021-02-26 08:00:00,0.0,,0.2665,5.0,74.37,0.3745,5.0,151.0,0.32244504,115.36,SYN.BTC-26FEB21,35907.33,-0.60191,3e-05,51.59817,-58.79097,-46.02754,BTC,2021-01-06 17:03:24.990,2021-01-06,50.62262743055555,51.0
deribit,BTC-26FEB21-48000-C,1609977599814000.0,2021-01-06 23:59:59.822069,call,48000.0,2021-02-26 08:00:00,289.7,0.0945,0.0905,25.6,117.67,0.0945,10.6,120.5,0.09397197,120.13,SYN.BTC-26FEB21,37952.11,0.38077,2e-05,53.69456,-64.07565,15.00962,BTC,2021-01-06 23:59:59.814,2021-01-06,50.33333548611111,51.0
deribit,BTC-26FEB21-48000-P,1609952601968000.0,2021-01-06 17:03:21.971889,put,48000.0,2021-02-26 08:00:00,1.0,0.751,0.356,4.0,69.07,0.471,4.0,158.79,0.41515236,119.32,SYN.BTC-26FEB21,35906.08,-0.66681,2e-05,48.61242,-57.2897,-53.87989,BTC,2021-01-06 17:03:21.968,2021-01-06,50.622662407407404,51.0
deribit,BTC-26FEB21-52000-C,1609977599971000.0,2021-01-06 23:59:59.979045,call,52000.0,2021-02-26 08:00:00,170.1,0.073,0.074,53.9,121.02,0.078,10.2,124.03,0.07739423,123.57,SYN.BTC-26FEB21,37951.87,0.3239,2e-05,50.65339,-62.18026,12.90077,BTC,2021-01-06 23:59:59.971,2021-01-06,50.33333366898148,51.0
deribit,BTC-26FEB21-52000-P,1609952598947000.0,2021-01-06 17:03:18.956136,put,52000.0,2021-02-26 08:00:00,0.0,,0.451,4.0,51.59,0.5715,4.0,166.31,0.51302907,123.12,SYN.BTC-26FEB21,35895.76,-0.71873,2e-05,45.09847,-54.84018,-61.32169,BTC,2021-01-06 17:03:18.947,2021-01-06,50.62269737268519,51.0
deribit,BTC-26FEB21-56000-C,1609977599093000.0,2021-01-06 23:59:59.101613,call,56000.0,2021-02-26 08:00:00,91.7,0.0605,0.063,19.3,125.54,0.0655,10.4,127.55,0.06501413,127.09,SYN.BTC-26FEB21,37951.87,0.27816,2e-05,47.28953,-59.70335,11.15954,BTC,2021-01-06 23:59:59.093,2021-01-06,50.33334383101852,51.0
deribit,BTC-26FEB21-56000-P,1609952593304000.0,2021-01-06 17:03:13.475620,put,56000.0,2021-02-26 08:00:00,0.0,,0.549,3.0,,0.675,3.0,174.02,0.61422908,126.85,SYN.BTC-26FEB21,35896.37,-0.75965,2e-05,41.59164,-52.1097,-68.38817,BTC,2021-01-06 17:03:13.304,2021-01-06,50.622762685185194,51.0
deribit,BTC-26FEB21-64000-C,1609977593958000.0,2021-01-06 23:59:53.961432,call,64000.0,2021-02-26 08:00:00,59.0,0.0445,0.046,19.3,132.2,0.048,9.2,134.07,0.04747293,133.58,SYN.BTC-26FEB21,37951.25,0.21028,2e-05,40.64888,-53.94049,8.52062,BTC,2021-01-06 23:59:53.958,2021-01-06,50.33340326388889,51.0
deribit,BTC-26FEB21-64000-P,1609952594760000.0,2021-01-06 17:03:14.767255,put,64000.0,2021-02-26 08:00:00,0.0,,0.7525,2.0,,0.888,2.0,189.2,0.82234333,133.6,SYN.BTC-26FEB21,35896.37,-0.81949,1e-05,35.14097,-46.37073,-81.73988,BTC,2021-01-06 17:03:14.760,2021-01-06,50.62274583333333,51.0
deribit,BTC-26FEB21-72000-C,1609977593947000.0,2021-01-06 23:59:53.954941,call,72000.0,2021-02-26 08:00:00,165.2,0.035,0.035,24.1,138.06,0.036,10.7,139.16,0.03522144,138.3,SYN.BTC-26FEB21,37951.85,0.16108,1e-05,34.44208,-47.31909,6.58686,BTC,2021-01-06 23:59:53.947,2021-01-06,50.33340339120371,51.0
deribit,BTC-26FEB21-72000-P,1609952593296000.0,2021-01-06 17:03:13.475561,put,72000.0,2021-02-26 08:00:00,0.0,,0.961,2.0,,1.1065,2.0,204.06,1.0358235,139.12,SYN.BTC-26FEB21,35890.39,-0.86097,1e-05,29.60909,-40.68496,-94.41766,BTC,2021-01-06 17:03:13.296,2021-01-06,50.62276277777778,51.0
deribit,BTC-26MAR21-10000-C,1609977597153000.0,2021-01-06 23:59:57.174903,call,10000.0,2021-03-26 08:00:00,141.9,0.6905,0.734,8.0,,0.747,7.0,167.82,0.74220307,131.99,BTC-26MAR21,38572.25,0.99402,0.0,3.02845,-2.5515,20.84764,BTC,2021-01-06 23:59:57.153,2021-01-06,78.33336628472222,79.0
deribit,BTC-26MAR21-10000-P,1609977596140000.0,2021-01-06 23:59:56.149612,put,10000.0,2021-03-26 08:00:00,1370.7,0.002,0.001,39.7,125.8,0.002,60.5,138.45,0.00143426,131.99,BTC-26MAR21,38575.82,-0.00598,0.0,3.02755,-2.55074,-0.61332,BTC,2021-01-06 23:59:56.140,2021-01-06,78.33337800925926,79.0
deribit,BTC-26MAR21-11000-C,1609977597151000.0,2021-01-06 23:59:57.168519,call,11000.0,2021-03-26 08:00:00,839.7,0.6765,0.7105,7.0,,0.722,7.0,160.72,0.71709609,131.41,BTC-26MAR21,38575.08,0.99099,0.0,4.34602,-3.64548,22.67498,BTC,2021-01-06 23:59:57.151,2021-01-06,78.33336630787038,79.0
deribit,BTC-26MAR21-11000-P,1609977598157000.0,2021-01-06 23:59:58.180531,put,11000.0,2021-03-26 08:00:00,689.5,0.003,0.0015,31.0,123.8,0.003,22.5,137.43,0.00225706,131.41,BTC-26MAR21,38572.68,-0.00901,0.0,4.34684,-3.64618,-0.93254,BTC,2021-01-06 23:59:58.157,2021-01-06,78.33335466435186,79.0
deribit,BTC-26MAR21-12000-C,1609977597151000.0,2021-01-06 23:59:57.168505,call,12000.0,2021-03-26 08:00:00,688.7,0.6355,0.6815,8.0,,0.7005,7.0,166.52,0.69234957,131.23,BTC-26MAR21,38575.08,0.98695,0.0,6.00188,-5.02737,24.3895,BTC,2021-01-06 23:59:57.151,2021-01-06,78.33336630787038,79.0
deribit,BTC-26MAR21-12000-P,1609977596142000.0,2021-01-06 23:59:56.155087,put,12000.0,2021-03-26 08:00:00,1016.3,0.003,0.003,76.2,128.39,0.004,41.3,134.75,0.00342843,131.23,BTC-26MAR21,38575.82,-0.01305,0.0,6.00146,-5.02699,-1.36381,BTC,2021-01-06 23:59:56.142,2021-01-06,78.33337798611112,79.0
deribit,BTC-26MAR21-13000-C,1609977597152000.0,2021-01-06 23:59:57.174868,call,13000.0,2021-03-26 08:00:00,1176.9,0.6615,0.659,6.0,,0.668,49.9,131.37,0.66664319,124.11,BTC-26MAR21,38572.25,0.98534,0.0,6.63557,-5.25651,26.38355,BTC,2021-01-06 23:59:57.152,2021-01-06,78.3333662962963,79.0
deribit,BTC-26MAR21-13000-P,1609977598158000.0,2021-01-06 23:59:58.180527,put,13000.0,2021-03-26 08:00:00,1133.0,0.004,0.003,17.4,120.09,0.0045,6.0,128.74,0.003652,124.11,BTC-26MAR21,38572.68,-0.01466,0.0,6.63547,-5.25646,-1.51597,BTC,2021-01-06 23:59:58.158,2021-01-06,78.33335465277779,79.0
deribit,BTC-26MAR21-14000-C,1609977599175000.0,2021-01-06 23:59:59.260460,call,14000.0,2021-03-26 08:00:00,1672.9,0.6235,0.6295,7.0,,0.6425,50.0,125.54,0.64185667,122.05,BTC-26MAR21,38556.84,0.98098,0.0,8.28743,-6.45648,28.07308,BTC,2021-01-06 23:59:59.175,2021-01-06,78.33334288194445,79.0
deribit,BTC-26MAR21-14000-P,1609977598158000.0,2021-01-06 23:59:58.178169,put,14000.0,2021-03-26 08:00:00,503.8,0.005,0.004,20.8,118.09,0.0055,6.0,125.16,0.00480812,122.05,BTC-26MAR21,38572.68,-0.01899,0.0,8.27834,-6.4494,-1.96979,BTC,2021-01-06 23:59:58.158,2021-01-06,78.33335465277779,79.0
deribit,BTC-26MAR21-15000-C,1609977599143000.0,2021-01-06 23:59:59.163831,call,15000.0,2021-03-26 08:00:00,160.8,0.478,0.6075,6.0,,0.6195,0.1,128.21,0.61775262,121.7,BTC-26MAR21,38556.05,0.97479,0.0,10.51344,-8.16719,29.55592,BTC,2021-01-06 23:59:59.143,2021-01-06,78.33334325231482,79.0
deribit,BTC-26MAR21-15000-P,1609977598157000.0,2021-01-06 23:59:58.172989,put,15000.0,2021-03-26 08:00:00,468.6,0.007,0.006,8.8,119.33,0.0075,6.0,124.8,0.00662905,121.7,BTC-26MAR21,38572.68,-0.02517,0.0,10.50208,-8.15831,-2.63208,BTC,2021-01-06 23:59:58.157,2021-01-06,78.33335466435186,79.0
deribit,BTC-26MAR21-16000-C,1609977595137000.0,2021-01-06 23:59:55.151564,call,16000.0,2021-03-26 08:00:00,1562.9,0.5925,0.578,7.0,,0.594,46.6,121.07,0.59328463,119.43,BTC-26MAR21,38575.6,0.96906,0.0,12.47355,-9.5091,31.09501,BTC,2021-01-06 23:59:55.137,2021-01-06,78.33338961805555,79.0
